auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
28e7a0f5-6384-41d9-9c7a-1aab0da0b5a0,control,2020-07-03,15,Samsung SM-G930F,6,Chrome Mobile WebView,1,0
28f21111-47fa-4842-b56a-5821ca90b1dd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
28f3df2e-be61-4a38-a264-70659703c342,exposed,2020-07-10,12,iPhone,5,Mobile Safari,0,0
28f6df2f-185a-4df1-ad5b-c6cef4ab1087,control,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
29035916-ed72-4649-a6fe-debb2ab19b03,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
29245451-dd75-460c-8a16-a1b3b73b55c8,exposed,2020-07-09,22,Generic Smartphone,6,Chrome Mobile,1,0
29382829-41e5-439a-843b-09e4cbd06cb2,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
293f0ae7-e339-4455-a3d1-4ab526d85493,exposed,2020-07-04,4,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
2943a593-0911-4c8a-8fb0-aaed98176b7c,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
295211d6-8572-4107-b0e0-f20bf5e80792,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
295a870b-2fca-4c78-a9ee-0d46ab1e155e,exposed,2020-07-08,16,Samsung SM-G928F,6,Chrome Mobile WebView,0,0
295fadae-09b3-4663-b4a9-95d47eaa68b0,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile WebView,0,0
29769c1b-f1a0-474c-9101-bcb410836dbd,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
29856f25-ac79-47b3-a26c-da2520f82168,control,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0,0
2987490a-5572-4c46-8afc-14c77fa1d534,control,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
298af892-9e61-45b2-8bc1-8b2e453faa9d,exposed,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,0
29a3fb95-9181-4448-83dc-a656cb6a6f1c,exposed,2020-07-03,2,Nokia undefined$2$3,6,Chrome Mobile,0,1
29aaa36d-ba5d-465e-bcf9-7cdfa14cd771,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,0,1
29bb0cea-abda-4ab7-a6ae-4603cf9de413,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
29bcdb30-7348-48e8-8310-55ec3e057a9c,exposed,2020-07-10,5,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
29c845ea-dc72-4846-b6ee-31278281b68e,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile,0,0
29c90dde-8509-4941-8370-c792af5326ac,exposed,2020-07-09,13,Samsung SM-A705FN,6,Samsung Internet,0,0
29ca9779-65e1-4751-bd21-835e446b54a5,control,2020-07-09,8,PRA-LX1,6,Facebook,0,0
29ce7b8c-2c06-43f2-8f0c-2f4c80e32491,exposed,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
29d57629-5147-4dc5-a621-fef3c243ff3d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
29d7ab40-44c5-418c-afec-a80fb14db3b0,control,2020-07-03,15,Samsung SM-G973F,6,Facebook,0,0
29dc2579-9b6b-46ca-9e34-110deccd3a81,control,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
29ed89dc-bb64-462f-94ec-0a2e4e9090b4,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
29f1c676-9785-464f-ad3f-9387c6faa511,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
29f50c70-8f93-46b1-9c1c-a7a4d75017b2,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile WebView,0,0
2a0933ee-662d-4b94-bb39-4cd09f864688,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2a0fd940-3857-4618-be52-d215c54931e4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2a1451d0-0c14-4f19-be42-436705268131,control,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,0
2a198c6e-edf7-4ba8-948b-f950d724538f,control,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,0
2a236f9e-4fb3-4df6-adba-d474a5843538,exposed,2020-07-03,4,Generic Smartphone,6,Chrome Mobile,0,0
2a2ff30e-daa8-44a6-8217-b644e398a370,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
2a3a43e3-b906-42ac-9c80-ba0cfb0f0814,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2a3ae88e-0c76-4600-ab27-263765c175de,control,2020-07-09,6,Samsung SM-N976B,6,Samsung Internet,0,0
2a3b5877-a8a1-49f4-908b-5cf9dfda9653,exposed,2020-07-05,7,Samsung SM-A405FN,6,Samsung Internet,0,0
2a45370f-defb-4072-907c-f90081bf5a95,control,2020-07-08,18,Samsung SM-G973F,6,Facebook,0,0
2a4c07e1-91d8-47fb-988c-a44d420b8279,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
2a5d2d7f-c0bb-4fb8-93c5-8d3b56b76149,control,2020-07-04,8,Generic Smartphone,6,Chrome Mobile,0,0
2a66f35f-f7c8-42db-9440-e182976ce375,exposed,2020-07-09,18,Samsung SM-A320FL,6,Chrome Mobile WebView,0,0
2a68f26c-c527-4761-a36b-7340f03a9490,control,2020-07-09,13,iPhone,5,Chrome Mobile iOS,0,0
2a7259b1-efab-410f-8f23-762c87b26b17,control,2020-07-04,2,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
2a863647-baae-4e3d-8311-0637549f281e,control,2020-07-05,22,Generic Smartphone,6,Chrome Mobile,0,0
2a9c168c-0828-4276-bcf2-b5ff735b57c0,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
2aae66d0-ed6e-4bb2-a5d6-2a8d41f137f8,control,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
2ab17387-e5f3-4975-b1ad-f9931f3161d1,exposed,2020-07-06,10,Samsung SM-G973F,6,Facebook,0,0
2ab45cfe-38d5-456b-a9c8-667eddf6fca8,control,2020-07-08,19,XiaoMi Redmi 8,6,Chrome Mobile,0,0
2ab4a189-be53-483f-919d-538b09a7fe2c,control,2020-07-06,3,MAR-LX1A,6,Chrome Mobile WebView,0,0
2ab9d373-8221-45be-8827-c3e03e5113e1,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
2aba02b5-d459-4977-be7a-7b542fa1825b,control,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
2ac6fbe5-947d-4010-b376-c465f960ae5d,exposed,2020-07-06,4,LG-$2,6,Chrome Mobile WebView,0,0
2ace6da4-d39b-48c0-9d51-36ce3c52f32b,exposed,2020-07-05,4,MAR-LX1A,6,Chrome Mobile WebView,0,1
2ad0a67b-514e-480f-b522-660f55812448,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
2ad0b62f-668d-4cb0-93ae-d24e37717b28,exposed,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
2ad4f2d4-6e6a-44e3-a45f-84b9ce044e84,control,2020-07-10,7,Samsung SM-G950F,6,Facebook,0,1
2af206b3-2877-4228-a7c9-e2e8e8c40017,control,2020-07-03,15,Samsung SM-A715F,6,Facebook,0,0
2af4c423-b946-4abe-a92c-7ad1b8b14153,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
2b0919c5-94db-4f5c-a47d-4cdb7d4ce1cf,control,2020-07-03,15,Samsung SM-A105FN,6,Samsung Internet,0,0
2b0a40e7-b6b8-4a47-8256-930474b0f016,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2b0b2927-3e94-43ed-a060-c18cf96842ee,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
2b10d04e-934f-4333-b97f-852cffd1db09,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2b12d711-1755-4ad7-a093-b2aefd045da9,control,2020-07-07,20,Generic Smartphone,6,Chrome Mobile,1,0
2b1f865b-6eea-4598-bee9-b1a2ab483e3e,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,0
2b2167b2-f68e-4f95-8fd1-8d7d90870d08,exposed,2020-07-07,2,Generic Smartphone,6,Chrome Mobile,0,0
2b3578f7-72e8-42c2-87af-b0c05daa6700,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2b3cc630-1d23-4e38-9e6a-10eceb25e0ad,exposed,2020-07-07,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
2b46555d-53e7-4697-9682-379b4a5efd79,exposed,2020-07-08,7,Generic Smartphone,6,Chrome Mobile,0,0
2b50808e-596c-439c-b4db-a5d4825cf2c4,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
2b76500e-7417-4583-8c9a-24df51e02000,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
2b7a8a67-0fc6-4fc0-95a7-24898f86ce2f,control,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
2b7c975d-0bd4-4209-8783-ddbe837ee92f,control,2020-07-07,20,Samsung SM-A105FN,6,Samsung Internet,0,0
2b8bc9ce-9529-41f7-ab0f-da502d063937,exposed,2020-07-10,3,POT-LX1,6,Chrome Mobile WebView,0,0
2b8f1567-1eb2-4d2b-93f6-5ce52e29d218,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2b9e4fc2-e8a4-43eb-9ff6-063ca1d6967e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2ba2585d-8c8b-4079-99b0-6f6732efcf53,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
2ba29f73-0336-45e2-91d7-22c2c8a618e6,control,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
2bb0954e-ba16-4932-a494-93304ead38b4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2bbed9ea-1356-4e70-b3dc-436c6c2b8774,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
2bd9813f-797b-4be0-802a-9993ee7e9cee,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2bdea30c-9db4-4c40-8362-80eb8f4fa27a,exposed,2020-07-03,5,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
2be1166c-4fe1-4460-a251-53673ea966ed,exposed,2020-07-08,2,Generic Smartphone,6,Facebook,0,0
2bf1c2e1-d012-4a52-b45f-93f62b3b6cbb,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
2bf90871-4de3-4cbe-8a37-7074360458bf,exposed,2020-07-06,0,iPhone,5,Mobile Safari,0,0
2c085ba3-2fae-446d-8a30-8c359b11adcc,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
2c0eef42-f78d-4557-83f5-79e83a61272e,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
2c2c632e-abec-4e01-a111-8e04bb1d2a2b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2c36cbfc-843b-4f12-8db5-09a668b457b9,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
2c425e9d-b06e-4bc6-83d1-4510770c7082,exposed,2020-07-08,19,iPhone,5,Chrome Mobile iOS,0,0
2c45d006-971c-4a7e-b1e4-f96addeee0cf,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2c56e035-03a6-40ac-bc7c-0a16576b9137,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
2c66e786-b6eb-4fe5-b10e-be172107d421,control,2020-07-08,19,Samsung SM-G981B,6,Samsung Internet,0,0
2c69a87c-e99c-43c6-a214-7bdc9f8bd636,exposed,2020-07-03,8,H3113,6,Chrome Mobile WebView,0,0
2c7bcad8-2fa0-4c6f-a439-43819cf2e78c,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
2c7bd4c0-ca59-49be-b3f1-19ed0ad01f82,control,2020-07-03,15,Samsung SM-G970F,6,Facebook,0,0
2c7fcae6-7ff7-4851-8984-a52abfe7d6cf,exposed,2020-07-08,20,DUB-LX1,6,Facebook,0,0
2c82cb69-b118-4fad-9f30-ffb2ac750fb3,exposed,2020-07-03,1,Generic Smartphone,6,Chrome Mobile,0,0
2c865d29-da0b-42c8-9bd0-9c586d064b89,exposed,2020-07-08,18,Samsung SM-A310F,6,Facebook,0,0
2c961189-18dd-4d5d-ad64-0fbfc1b9ec8c,control,2020-07-03,15,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
2c9c3b81-1a43-4acf-b7e6-adc848186987,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
2c9f7869-8846-4e68-9691-4c0beb46ccbf,exposed,2020-07-03,14,iPhone,5,Chrome Mobile iOS,0,0
2ca7d185-fa0f-453e-b062-723677f3e9ce,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
2caf84dc-95ff-4be9-9db5-7c6fb1841dba,exposed,2020-07-09,6,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
2cbaf22d-40b7-4808-a1e8-031bd2657084,control,2020-07-03,15,Generic Smartphone,6,Facebook,0,0
2cbf51f7-9183-4b5d-8555-88dfa124f925,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
2cbfea0f-ed51-4e59-ad91-95e625421205,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
2cc1d1d3-d000-45f4-a272-d3fd1835e2de,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
2cc39813-44ee-4648-8b0d-e76960d61d90,exposed,2020-07-08,16,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
2cd0964b-6112-4b26-ae89-6dd3da8df6b1,exposed,2020-07-06,6,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
2cdba11d-177a-4ada-bd5e-d658ba9c30d8,control,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,0
2ce237db-27f6-44a6-830e-8cf7fd8012f0,exposed,2020-07-10,13,Samsung SM-G930F,6,Samsung Internet,0,0
2ce3aea1-2f16-488a-b410-40270ae22dfd,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,0
2ce3b88c-e56f-497d-8793-168a31e23d53,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
2cf06309-a20f-47d0-a346-57f129795078,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
2cf25036-6787-4c3f-a497-c924e9befe52,exposed,2020-07-04,4,POT-LX1,6,Facebook,0,0
2d0a2fd3-e2cc-4645-92ba-df448ef56d82,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
2d1711b7-ddd6-4bae-8969-be69ae7e9313,exposed,2020-07-08,18,Samsung SM-G920F,6,Chrome Mobile WebView,1,0
2d1b50b2-1141-42c1-8c5f-0e03f622b99c,exposed,2020-07-08,18,VOG-L09,6,Chrome Mobile,0,0
2d31f5ae-d22d-4f96-9b1e-9ad72b111ece,exposed,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,0
2d36431f-43c6-439c-beee-9f281933a7b1,control,2020-07-09,15,Samsung SM-A320FL,6,Samsung Internet,0,1
2d3ca1d7-8b51-4967-8198-177a94a9c628,control,2020-07-08,21,Samsung SM-A505FN,6,Samsung Internet,0,0
2d425dc0-4158-42b0-8689-e7c63d726930,exposed,2020-07-10,2,Nokia$2$3,6,Chrome Mobile WebView,0,1
2d43f358-1995-4f77-bb74-76467110876e,exposed,2020-07-05,11,iPhone,5,Mobile Safari,0,0
2d55a010-7679-41dc-a7e0-618655199c6e,exposed,2020-07-08,11,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
2d55c72d-13f6-478f-9719-ae9e80b04765,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
2d585d2f-24f1-4bc5-8c4b-b203634fbe57,exposed,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,0
2d5c1d7a-6c8f-49aa-ba58-62645eb6a5d6,exposed,2020-07-06,9,iPhone,5,Mobile Safari,0,0
2d745c54-d387-42f9-a5c2-3f20852bab27,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,0
2d755d1c-32f2-473f-b705-8fedbfca2730,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2d8948d8-6f35-4eab-8fb6-92b24fb8ebe8,control,2020-07-03,15,CLT-L09,6,Chrome Mobile,0,1
2d8a87c3-3550-443e-aa2b-dfc52ea31554,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
2d8e8be0-8de9-44eb-aeeb-6ed1b0ad5f7f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2d933fba-d9b0-4285-9816-5f1d8f42dd2d,control,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0,0
2d9a1ebb-0111-416f-bf9b-b4e4bc0393dc,control,2020-07-03,15,Samsung SM-A202F,6,Facebook,0,0
2d9d17a0-d326-472d-955a-180712e43ca8,exposed,2020-07-10,3,Pixel 2,6,Chrome Mobile WebView,0,0
2db2caa6-0353-4db3-bd22-c08e4b48635d,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
2dbb0118-a51b-4d68-b9f8-fba23d736e65,exposed,2020-07-03,4,Generic Smartphone,6,Chrome Mobile,0,0
2dbf1ee9-ef46-43d0-95cf-4cae179ab3bd,control,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
2dbf4267-9824-4693-81ff-e05fbfa6c0c5,control,2020-07-08,20,Samsung SM-G973F,6,Facebook,0,0
2dcd3f0c-9e9a-4a36-bb68-4b8e6408314a,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,1
2dd73e80-7154-47b3-8a5b-71c7db0db9c6,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
2de61191-90ce-4bf8-88b2-33c53bff5a80,control,2020-07-05,23,Generic Smartphone,6,Chrome Mobile,0,0
2de81139-5d9f-4694-aa79-5dc8ce538970,control,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
2dedd9fb-d281-4b58-bf6c-e0557f4b09de,exposed,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
2df05ebb-cac5-43ad-9af1-dbf91455b995,control,2020-07-04,6,Samsung SM-A500FU,6,Chrome Mobile WebView,0,0
2df52931-57ad-4dac-9dea-3c964721aadc,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
2dfec5f6-e459-4ff4-8edd-bb59d3d22afd,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
2e0d552d-ddd9-4a4e-a069-4eae0a03fc62,exposed,2020-07-10,11,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
2e1fddc8-8863-4a9a-9a93-57d428a53505,exposed,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,0
2e36a2bf-c1d4-4a10-8c33-a8be861d6468,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
2e3bef64-4c3d-4aef-8390-abb67ce2f267,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2e3e7620-7e57-41a7-a55d-2ab7ebb7945b,control,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,1,0
2e4dbe44-3249-4428-858a-dca115ed4044,control,2020-07-04,4,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
2e4f0cd1-7a3f-491d-953e-e8851886023d,control,2020-07-08,10,Samsung SM-G973F,6,Facebook,0,0
2e505171-ca90-4a9a-9292-ee0ab527203e,exposed,2020-07-10,11,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
2e58404d-c904-4e69-843a-238192973548,control,2020-07-07,16,Samsung SM-N976B,6,Samsung Internet,0,0
2e61079a-4ac7-491b-b776-33eb6b0d2483,exposed,2020-07-08,16,Samsung SM-A310F,6,Chrome Mobile,0,0
2e6421dc-5e80-448f-8d86-c77cfd44337c,exposed,2020-07-03,6,iPhone,5,Mobile Safari,0,0
2e6a0876-8251-493f-9608-903c396d2da4,control,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
2e741103-9c4c-45a0-a316-fcd11e0c9161,exposed,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
2e8807c5-d3ee-40f7-8fbd-abd765fec3ed,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
2e90073a-89f6-42ba-a0ae-e3ac54defd9a,control,2020-07-09,22,Generic Smartphone,6,Chrome Mobile,1,0
2e90d290-7575-4e7b-b2fb-467fa1a04a20,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
2e92fb50-cd8a-4130-be36-c33ad2a3cff7,control,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
2e942a16-8ef6-4a2b-8370-ab829c0a0071,control,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
2e94b5ff-00d9-4a40-b5b1-277bac8bb91e,exposed,2020-07-05,12,Nokia undefined$2$3,6,Chrome Mobile,0,0
2ea3d5b8-3162-4f5c-89a0-2c001f62a20a,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
2ea9361a-0ee2-48e6-8328-6efdc05e8276,exposed,2020-07-03,13,iPhone,5,Mobile Safari,0,0
2ea93e21-1c92-49cd-83a3-c2ba8cd9fb0f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2ec8a8a1-49c6-4149-a841-a17e0c7b4da0,exposed,2020-07-03,7,ANE-LX1,6,Chrome Mobile WebView,0,0
2eca8408-1048-4909-b2d0-be0f6d8f1083,control,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
2ed154b1-9029-4bff-9878-fbd44ecd7f3c,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
2ed3be13-ed0e-4d36-88dd-12639db2c002,control,2020-07-03,15,Samsung SM-J415FN,6,Samsung Internet,0,1
2ed75f5c-72d1-4844-9060-05fbb3df4f0e,exposed,2020-07-04,16,Samsung SM-A515F,6,Samsung Internet,0,0
2ede795d-543e-4613-b16a-b72f1c9d6c1d,control,2020-07-07,16,Generic Smartphone,6,Chrome Mobile,0,0
2ee3cc97-18cb-4227-b2af-9a0723f9dfb7,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
2ee6f2a9-64ba-42dd-8d28-81f8d8f033ba,exposed,2020-07-10,11,Samsung $2,6,Samsung Internet,1,0
2eedc234-dd0e-47c7-8482-83c93739adab,exposed,2020-07-04,2,Nokia$2$3,6,Chrome Mobile WebView,0,0
2ef0b547-cc9f-4604-b391-96529fdd653b,control,2020-07-10,9,Samsung SM-G950F,6,Chrome Mobile WebView,0,1
2efbc8d3-1ab0-4d87-8715-e442ba6e2588,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2efeefb7-9cbc-4919-9671-1a2e886d8699,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1,0
2f0b295d-7c78-4841-9ed1-2ce09efb50c9,exposed,2020-07-10,13,Generic Smartphone,6,Chrome Mobile,0,0
2f16bb06-c43b-42f2-9fd5-b83185650901,control,2020-07-04,11,Samsung SM-G930F,6,Samsung Internet,0,0
2f1bc510-0093-4327-a8a5-c98ca298a072,exposed,2020-07-09,11,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
2f25e8a3-4a64-493d-bc68-58fa401650a4,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile WebView,0,0
2f5a6050-36b1-4003-8b36-3baab6a65326,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
2f61adb3-7c2c-429b-b1b6-c26d2a84cabb,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
2f6795a0-2d8f-4c05-9758-eae70f45f8d8,control,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
2f6a0e21-138d-4ef3-961e-d5f5c03d4f88,control,2020-07-03,15,Samsung GT-I9195,6,Chrome Mobile,0,0
2f6c0d38-6c27-431f-9b8d-209031a48445,exposed,2020-07-04,1,Samsung SM-A520F,6,Samsung Internet,0,0
2f6d5fa4-b0f1-41a7-940c-d09563a6bef9,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
2f714505-bbb6-4cd1-a304-b4c1bece418a,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,0
2f74b3a9-c5af-4ccc-a6bb-17c524ef2544,exposed,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,0
2f772b38-49bf-4ebf-a098-83b8b02f0f70,control,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,0,1
2f7bdd08-ac27-4def-beba-665c7f499dfa,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2f7c488f-c0dd-43fd-892f-ba7b218cfc78,control,2020-07-08,21,Pixel 3,6,Facebook,0,0
2f813424-9a84-42be-bf42-fef61da23016,control,2020-07-05,21,Samsung SM-A405FN,6,Samsung Internet,0,0
2f869b66-ebaa-4839-a69f-96e2e44649a9,exposed,2020-07-09,3,Generic Smartphone,6,Chrome Mobile,0,0
2f89c1f5-6bcf-4e54-8a39-26a2debb6faa,control,2020-07-10,2,Samsung SM-G955F,6,Facebook,0,0
2f8d2a6f-875d-480e-86eb-d639d6b4f79e,exposed,2020-07-09,11,Samsung SM-G981B,6,Chrome Mobile WebView,0,0
2f99005b-8ce7-478d-b131-ab563721aacc,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
2fc2f78d-4ce5-4530-bc6c-b011bfdcce7d,exposed,2020-07-04,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
2fd3a02a-0d0d-46b3-8c1e-141ce9bc4c59,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,1
2fda0a0d-60f8-4cc8-91ca-9f755bca5e51,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
2feeb9e2-eb98-4c6d-aa44-87e6dffbc8db,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
2ff70846-4909-42cc-bc55-e6e1559e8a72,exposed,2020-07-09,12,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
2ffd52f2-cbed-4a54-9642-7d0b3e7d6cc6,control,2020-07-05,20,Samsung SM-G950F,6,Samsung Internet,0,0
2fff17b3-37b6-4afa-8303-e87eac807d74,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
30059e30-f44c-4cd1-a520-b430951f6b5a,exposed,2020-07-10,13,WAS-LX1A,6,Chrome Mobile WebView,0,0
3007afb8-680c-42d4-98b9-7ed25c9dd85e,exposed,2020-07-09,6,F5321,6,Chrome Mobile WebView,0,0
301eabbc-d19c-4e7c-a4dd-9514d5af8584,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
30253495-617c-4830-ad77-d896dd1c7295,control,2020-07-07,20,Generic Smartphone,6,Chrome Mobile,0,0
302b5095-1627-4f6a-8e93-940683afb3d3,exposed,2020-07-10,13,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3032363c-cde6-44ee-8624-47ba90e363b5,control,2020-07-03,15,Samsung SM-G970F,6,Samsung Internet,0,1
3037d6da-1033-4119-9bf2-e98372fff743,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3038208e-f8a8-4b52-b5a7-a9d9671e2487,control,2020-07-09,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
